Date,Time,Booking ID,Booking Status,Customer ID,Vehicle Type,Pickup Location,Drop Location,Avg VTAT,Avg CTAT,Cancelled Rides by Customer,Reason for cancelling by Customer,Cancelled Rides by Driver,Driver Cancellation Reason,Incomplete Rides,Incomplete Rides Reason,Booking Value,Ride Distance,Driver Ratings,Customer Rating,Payment Method,BookingDateTime,Booking_Hour,Day_Name,Day_Type,Month_Name,Data_Validity_Flag,Driver_Rating_Clean,Customer_Rating_Clean,Distance_Validity,Revenue_Validity,Peak_Flag
10/31/2024,2:46:35 PM,"""CNR4460316""",Cancelled by Driver,"""CID6444247""",Go Sedan,Noida Film City,Badshahpur,9,null,null,null,1,The customer was coughing/sick,null,null,0,0,null,null,null,10/31/2024 2:46:00 PM,14,Thursday,Weekday,October,Valid,0,0,Valid,Valid,Non-Peak
6/21/2024,8:22:00 AM,"""CNR1323410""",Completed,"""CID4463798""",Premier Sedan,Vatika Chowk,Bahadurgarh,4.5,34.2,null,null,null,null,null,null,298,12.52,4.4,4.6,Debit Card,6/21/2024 8:22:00 AM,8,Friday,Weekday,June,Invalid,4.4,4.6,Invalid,Valid,Peak
6/14/2024,9:45:28 AM,"""CNR2250312""",Completed,"""CID3180078""",Auto,Rajouri Garden,Tughlakabad,4.9,39.2,null,null,null,null,null,null,858,43.87,3.3,4.5,UPI,6/14/2024 9:45:00 AM,9,Friday,Weekday,June,Invalid,3.3,4.5,Invalid,Valid,Peak
4/24/2024,5:06:19 PM,"""CNR4635927""",No Driver Found,"""CID7012211""",Go Sedan,Madipur,South Extension,null,null,null,null,null,null,null,null,0,0,null,null,null,4/24/2024 5:06:00 PM,17,Wednesday,Weekday,April,Invalid,0,0,Invalid,Valid,Peak
11/11/2024,4:23:38 PM,"""CNR9536120""",Completed,"""CID9337094""",Auto,Greater Noida,Badarpur,6.1,43.8,null,null,null,null,null,null,467,32.54,4.1,4.5,UPI,11/11/2024 4:23:00 PM,16,Monday,Weekday,November,Invalid,4.1,4.5,Invalid,Valid,Non-Peak
2/13/2024,4:17:42 PM,"""CNR7195310""",Completed,"""CID6035944""",Go Sedan,Indraprastha,Welcome,7.6,19.5,null,null,null,null,null,null,823,16.85,4.2,5,Uber Wallet,2/13/2024 4:17:00 PM,16,Tuesday,Weekday,February,Invalid,4.2,5,Invalid,Valid,Non-Peak
12/14/2024,8:28:49 AM,"""CNR5828425""",Completed,"""CID8430067""",Premier Sedan,Jahangirpuri,Kirti Nagar,8.4,37.1,null,null,null,null,null,null,413,30.16,3.1,4.3,UPI,12/14/2024 8:28:00 AM,8,Saturday,Weekend,December,Invalid,3.1,4.3,Invalid,Valid,Peak
9/5/2024,1:59:52 PM,"""CNR5197707""",Completed,"""CID8536713""",Premier Sedan,Raj Nagar Extension,Seelampur,9.2,24.3,null,null,null,null,null,null,432,46.99,4.2,4.6,Cash,9/5/2024 1:59:00 PM,13,Thursday,Weekday,September,Invalid,4.2,4.6,Invalid,Valid,Non-Peak
9/6/2024,11:29:34 PM,"""CNR5254201""",Completed,"""CID5776348""",Auto,Jor Bagh,Madipur,5.3,35.8,null,null,null,null,null,null,455,30.43,3.2,4.3,UPI,9/6/2024 11:29:00 PM,23,Friday,Weekday,September,Invalid,3.2,4.3,Invalid,Valid,Non-Peak
7/21/2024,6:19:54 PM,"""CNR8163591""",Cancelled by Customer,"""CID2960805""",Go Sedan,Lok Kalyan Marg,New Colony,9.1,null,1,Driver is not moving towards pickup location,null,null,null,null,0,0,null,null,null,7/21/2024 6:19:00 PM,18,Sunday,Weekend,July,Valid,0,0,Valid,Valid,Peak
7/22/2024,10:40:26 AM,"""CNR1176861""",Cancelled by Driver,"""CID5753303""",Auto,GTB Nagar,Rohini West,5.4,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,7/22/2024 10:40:00 AM,10,Monday,Weekday,July,Valid,0,0,Valid,Valid,Peak
9/15/2024,6:07:23 AM,"""CNR5785463""",Completed,"""CID8295105""",Bike,South Extension,Faridabad Sector 15,4.8,38.6,null,null,null,null,null,null,450,42.68,4.2,4,UPI,9/15/2024 6:07:00 AM,6,Sunday,Weekend,September,Invalid,4.2,4,Invalid,Valid,Non-Peak
10/21/2024,11:46:44 AM,"""CNR6919794""",Completed,"""CID6774748""",Auto,Bahadurgarh,Manesar,12.2,34,null,null,null,null,null,null,770,20.76,4,4.2,UPI,10/21/2024 11:46:00 AM,11,Monday,Weekday,October,Invalid,4,4.2,Invalid,Valid,Peak
8/1/2024,6:12:54 AM,"""CNR9843847""",Completed,"""CID6799716""",Go Sedan,Ramesh Nagar,Jasola,9.8,43.5,null,null,null,null,null,null,875,6.58,4.7,4.3,UPI,8/1/2024 6:12:00 AM,6,Thursday,Weekday,August,Invalid,4.7,4.3,Invalid,Valid,Non-Peak
6/6/2024,7:38:20 PM,"""CNR4392706""",Completed,"""CID6689563""",Auto,Sadar Bazar Gurgaon,Green Park,14,17.7,null,null,null,null,null,null,141,16.41,4.3,5,Cash,6/6/2024 7:38:00 PM,19,Thursday,Weekday,June,Invalid,4.3,5,Invalid,Valid,Peak
2/15/2024,8:49:04 PM,"""CNR9228185""",Completed,"""CID7967244""",Premier Sedan,Sadar Bazar Gurgaon,Paschim Vihar,6.1,23.2,null,null,null,null,null,null,212,10.89,4.4,4.7,Cash,2/15/2024 8:49:00 PM,20,Thursday,Weekday,February,Invalid,4.4,4.7,Invalid,Valid,Peak
8/12/2024,11:16:17 AM,"""CNR5605609""",Cancelled by Driver,"""CID4841601""",Go Mini,DLF Phase 3,Raj Nagar Extension,11.5,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,8/12/2024 11:16:00 AM,11,Monday,Weekday,August,Valid,0,0,Valid,Valid,Peak
6/18/2024,5:07:14 PM,"""CNR6160275""",Completed,"""CID5501411""",Uber XL,Ashram,Noida Sector 62,8.9,19.2,null,null,null,null,null,null,630,49.26,4.1,4,Cash,6/18/2024 5:07:00 PM,17,Tuesday,Weekday,June,Invalid,4.1,4,Invalid,Valid,Peak
1/8/2024,4:54:05 PM,"""CNR2204332""",Completed,"""CID8779024""",Premier Sedan,Golf Course Road,Vaishali,6.5,32.8,null,null,null,null,null,null,263,46.6,4.6,4.3,Cash,1/8/2024 4:54:00 PM,16,Monday,Weekday,January,Invalid,4.6,4.3,Invalid,Valid,Non-Peak
6/3/2024,5:36:39 AM,"""CNR7064469""",Completed,"""CID1757129""",Go Sedan,Rohini West,Qutub Minar,12.2,36.1,null,null,null,null,null,null,807,16.76,3,4.6,Uber Wallet,6/3/2024 5:36:00 AM,5,Monday,Weekday,June,Invalid,3,4.6,Invalid,Valid,Non-Peak
10/2/2024,9:51:54 AM,"""CNR8106259""",Completed,"""CID3123435""",Premier Sedan,Vidhan Sabha,Shastri Nagar,4.3,19.8,null,null,null,null,null,null,418,45.71,4.7,4.7,UPI,10/2/2024 9:51:00 AM,9,Wednesday,Weekday,October,Invalid,4.7,4.7,Invalid,Valid,Peak
9/4/2024,4:32:43 PM,"""CNR6657363""",Completed,"""CID8258687""",Auto,Sadar Bazar Gurgaon,Greater Noida,11.1,16.5,null,null,null,null,null,null,268,8.34,3.4,4.3,Cash,9/4/2024 4:32:00 PM,16,Wednesday,Weekday,September,Invalid,3.4,4.3,Invalid,Valid,Non-Peak
7/11/2024,7:30:09 PM,"""CNR5009960""",Cancelled by Driver,"""CID4647984""",Go Mini,Green Park,Sohna Road,6,null,null,null,1,The customer was coughing/sick,null,null,0,0,null,null,null,7/11/2024 7:30:00 PM,19,Thursday,Weekday,July,Valid,0,0,Valid,Valid,Peak
2/18/2024,5:50:09 PM,"""CNR5012798""",No Driver Found,"""CID6112870""",Bike,Kalkaji,Nehru Place,null,null,null,null,null,null,null,null,0,0,null,null,null,2/18/2024 5:50:00 PM,17,Sunday,Weekend,February,Invalid,0,0,Invalid,Valid,Peak
8/8/2024,9:15:02 PM,"""CNR1557346""",Incomplete,"""CID3922737""",Auto,Indraprastha,Gurgaon Sector 56,8.9,21.2,null,null,null,null,1,Other Issue,953,4.6,null,null,UPI,8/8/2024 9:15:00 PM,21,Thursday,Weekday,August,Valid,0,0,Valid,Valid,Peak
8/28/2024,8:20:00 AM,"""CNR5966048""",Completed,"""CID1071287""",Uber XL,Pulbangash,Greater Noida,10.6,41.9,null,null,null,null,null,null,773,48.84,3.9,4.8,Uber Wallet,8/28/2024 8:20:00 AM,8,Wednesday,Weekday,August,Invalid,3.9,4.8,Invalid,Valid,Peak
10/2/2024,4:55:54 PM,"""CNR3253442""",Cancelled by Driver,"""CID8239451""",Bike,Shivaji Park,Greater Kailash,11.6,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,10/2/2024 4:55:00 PM,16,Wednesday,Weekday,October,Valid,0,0,Valid,Valid,Non-Peak
1/29/2024,3:01:11 PM,"""CNR4963206""",Completed,"""CID9374785""",Go Sedan,Greater Noida,New Colony,9.1,29,null,null,null,null,null,null,137,34.83,4.7,4.4,UPI,1/29/2024 3:01:00 PM,15,Monday,Weekday,January,Invalid,4.7,4.4,Invalid,Valid,Non-Peak
11/7/2024,7:45:06 PM,"""CNR4067782""",Completed,"""CID6180494""",Auto,Kirti Nagar,Sushant Lok,9.9,41.1,null,null,null,null,null,null,215,27.67,4.3,4.3,Debit Card,11/7/2024 7:45:00 PM,19,Thursday,Weekday,November,Invalid,4.3,4.3,Invalid,Valid,Peak
3/22/2024,7:14:56 PM,"""CNR9310811""",Completed,"""CID9760512""",Premier Sedan,Indirapuram,Vatika Chowk,11,37.5,null,null,null,null,null,null,113,21.68,4.3,3.7,UPI,3/22/2024 7:14:00 PM,19,Friday,Weekday,March,Invalid,4.3,3.7,Invalid,Valid,Peak
8/4/2024,11:31:48 AM,"""CNR5984068""",Cancelled by Customer,"""CID4463716""",Go Mini,Paharganj,Vishwavidyalaya,12.7,null,1,AC is not working,null,null,null,null,0,0,null,null,null,8/4/2024 11:31:00 AM,11,Sunday,Weekend,August,Valid,0,0,Valid,Valid,Peak
9/13/2024,12:04:56 PM,"""CNR2440013""",Completed,"""CID5614936""",Auto,Mundka,Noida Sector 62,7.2,18.3,null,null,null,null,null,null,343,5.27,4.4,4.8,Uber Wallet,9/13/2024 12:04:00 PM,12,Friday,Weekday,September,Invalid,4.4,4.8,Invalid,Valid,Non-Peak
5/25/2024,4:59:49 PM,"""CNR1014047""",Completed,"""CID5187884""",Go Mini,Peeragarhi,Patel Chowk,2.7,26.3,null,null,null,null,null,null,477,2.65,4.3,4.4,UPI,5/25/2024 4:59:00 PM,16,Saturday,Weekend,May,Invalid,4.3,4.4,Invalid,Valid,Non-Peak
9/21/2024,2:07:00 PM,"""CNR4429410""",No Driver Found,"""CID2136964""",Go Sedan,Tughlakabad,IGNOU Road,null,null,null,null,null,null,null,null,0,0,null,null,null,9/21/2024 2:07:00 PM,14,Saturday,Weekend,September,Invalid,0,0,Invalid,Valid,Non-Peak
5/9/2024,3:36:47 PM,"""CNR7340675""",Completed,"""CID9775644""",eBike,Shivaji Park,Azadpur,14.1,29,null,null,null,null,null,null,523,15.33,4.5,4.5,Cash,5/9/2024 3:36:00 PM,15,Thursday,Weekday,May,Invalid,4.5,4.5,Invalid,Valid,Non-Peak
11/26/2024,11:51:33 PM,"""CNR4839889""",Completed,"""CID2622337""",Bike,Udyog Bhawan,Raj Nagar Extension,9.6,17.1,null,null,null,null,null,null,601,48.96,4.2,4.2,UPI,11/26/2024 11:51:00 PM,23,Tuesday,Weekday,November,Invalid,4.2,4.2,Invalid,Valid,Non-Peak
3/8/2024,9:05:15 PM,"""CNR4201157""",Incomplete,"""CID9760707""",Auto,Kaushambi,Pitampura,3.6,21.9,null,null,null,null,1,Vehicle Breakdown,698,5.11,null,null,Debit Card,3/8/2024 9:05:00 PM,21,Friday,Weekday,March,Valid,0,0,Valid,Valid,Peak
3/18/2024,12:12:23 PM,"""CNR2269173""",Completed,"""CID3033035""",Bike,Samaypur Badli,Paschim Vihar,4.6,22.7,null,null,null,null,null,null,2145,35.76,4.3,4.5,Debit Card,3/18/2024 12:12:00 PM,12,Monday,Weekday,March,Invalid,4.3,4.5,Invalid,Valid,Non-Peak
5/8/2024,7:02:56 PM,"""CNR3506770""",Completed,"""CID1564724""",Bike,Green Park,Jama Masjid,7.7,44.2,null,null,null,null,null,null,313,36.19,4.6,4.3,UPI,5/8/2024 7:02:00 PM,19,Wednesday,Weekday,May,Invalid,4.6,4.3,Invalid,Valid,Peak
5/7/2024,6:31:59 AM,"""CNR6855175""",Cancelled by Driver,"""CID2378462""",Go Mini,RK Puram,ITO,10.9,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,5/7/2024 6:31:00 AM,6,Tuesday,Weekday,May,Valid,0,0,Valid,Valid,Non-Peak
8/29/2024,8:29:40 AM,"""CNR8859781""",Completed,"""CID5490176""",Premier Sedan,Central Secretariat,India Gate,12.2,19.5,null,null,null,null,null,null,480,18.15,4.4,4.5,UPI,8/29/2024 8:29:00 AM,8,Thursday,Weekday,August,Invalid,4.4,4.5,Invalid,Valid,Peak
9/6/2024,10:18:29 PM,"""CNR2961611""",Completed,"""CID3190517""",Premier Sedan,Pragati Maidan,RK Puram,12.7,23,null,null,null,null,null,null,953,18.58,3.8,4.4,Debit Card,9/6/2024 10:18:00 PM,22,Friday,Weekday,September,Invalid,3.8,4.4,Invalid,Valid,Non-Peak
12/5/2024,8:32:00 AM,"""CNR5009691""",Cancelled by Customer,"""CID2286725""",Bike,Khandsa,Paharganj,13,null,1,Wrong Address,null,null,null,null,0,0,null,null,null,12/5/2024 8:32:00 AM,8,Thursday,Weekday,December,Valid,0,0,Valid,Valid,Peak
3/21/2024,9:00:28 PM,"""CNR6785751""",Completed,"""CID9577024""",Go Sedan,Central Secretariat,Lok Kalyan Marg,11.9,18.9,null,null,null,null,null,null,440,43.05,3.7,4.8,Cash,3/21/2024 9:00:00 PM,21,Thursday,Weekday,March,Invalid,3.7,4.8,Invalid,Valid,Peak
6/26/2024,7:59:10 PM,"""CNR6145087""",Completed,"""CID7713985""",Auto,Raj Nagar Extension,Saket,14.9,24.8,null,null,null,null,null,null,62,42.69,3.8,4.3,Cash,6/26/2024 7:59:00 PM,19,Wednesday,Weekday,June,Invalid,3.8,4.3,Invalid,Valid,Peak
11/25/2024,1:18:26 PM,"""CNR7704384""",Cancelled by Driver,"""CID2670324""",Auto,Rajiv Nagar,Model Town,6.3,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,11/25/2024 1:18:00 PM,13,Monday,Weekday,November,Valid,0,0,Valid,Valid,Non-Peak
3/19/2024,12:49:16 PM,"""CNR5943425""",Completed,"""CID6866756""",Auto,Shivaji Park,Rohini,8.6,29.3,null,null,null,null,null,null,244,48.98,4.1,3.9,UPI,3/19/2024 12:49:00 PM,12,Tuesday,Weekday,March,Invalid,4.1,3.9,Invalid,Valid,Non-Peak
6/7/2024,8:47:58 AM,"""CNR5469894""",Completed,"""CID9066685""",eBike,Kadarpur,Ghaziabad,7.1,36.8,null,null,null,null,null,null,375,37.9,4.3,4.6,Cash,6/7/2024 8:47:00 AM,8,Friday,Weekday,June,Invalid,4.3,4.6,Invalid,Valid,Peak
3/6/2024,10:50:56 PM,"""CNR1130715""",Completed,"""CID1461556""",Go Mini,Rohini East,Ashram,4.3,17.7,null,null,null,null,null,null,499,49.3,3.4,4.9,UPI,3/6/2024 10:50:00 PM,22,Wednesday,Weekday,March,Invalid,3.4,4.9,Invalid,Valid,Non-Peak
1/28/2024,3:15:23 PM,"""CNR1152211""",Cancelled by Customer,"""CID5831862""",Go Mini,Hauz Rani,Kirti Nagar,7.7,null,1,Wrong Address,null,null,null,null,0,0,null,null,null,1/28/2024 3:15:00 PM,15,Sunday,Weekend,January,Valid,0,0,Valid,Valid,Non-Peak
6/26/2024,7:08:32 AM,"""CNR8242907""",Completed,"""CID7973188""",Premier Sedan,Model Town,Jahangirpuri,8.8,15.9,null,null,null,null,null,null,296,18.49,4.3,4.9,UPI,6/26/2024 7:08:00 AM,7,Wednesday,Weekday,June,Invalid,4.3,4.9,Invalid,Valid,Non-Peak
9/29/2024,5:14:55 PM,"""CNR1519687""",Cancelled by Customer,"""CID5319443""",Premier Sedan,Vishwavidyalaya,Tagore Garden,20,null,1,Change of plans,null,null,null,null,0,0,null,null,null,9/29/2024 5:14:00 PM,17,Sunday,Weekend,September,Valid,0,0,Valid,Valid,Peak
6/27/2024,8:12:15 AM,"""CNR2478211""",Completed,"""CID2555454""",Auto,Maidan Garhi,Golf Course Road,3.9,19.9,null,null,null,null,null,null,167,33.22,3.1,3.6,Credit Card,6/27/2024 8:12:00 AM,8,Thursday,Weekday,June,Invalid,3.1,3.6,Invalid,Valid,Peak
6/30/2024,2:13:38 PM,"""CNR7336649""",Cancelled by Driver,"""CID6486485""",Auto,Huda City Centre,IIT Delhi,10.4,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,6/30/2024 2:13:00 PM,14,Sunday,Weekend,June,Valid,0,0,Valid,Valid,Non-Peak
7/8/2024,11:04:08 PM,"""CNR2566387""",Cancelled by Driver,"""CID1160147""",Auto,Sarojini Nagar,Govindpuri,6.9,null,null,null,1,Personal & Car related issues,null,null,0,0,null,null,null,7/8/2024 11:04:00 PM,23,Monday,Weekday,July,Valid,0,0,Valid,Valid,Non-Peak
10/31/2024,6:01:32 PM,"""CNR6303514""",Cancelled by Driver,"""CID7192109""",Uber XL,Azadpur,Saket,11.6,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,10/31/2024 6:01:00 PM,18,Thursday,Weekday,October,Valid,0,0,Valid,Valid,Peak
1/14/2024,10:49:23 AM,"""CNR9153217""",Completed,"""CID4641211""",Auto,Dilshad Garden,Rajiv Nagar,13.7,19.7,null,null,null,null,null,null,824,2.38,4,4.7,UPI,1/14/2024 10:49:00 AM,10,Sunday,Weekend,January,Invalid,4,4.7,Invalid,Valid,Peak
5/5/2024,11:48:26 AM,"""CNR2958687""",Completed,"""CID1519444""",Auto,INA Market,Civil Lines Gurgaon,4.9,37.1,null,null,null,null,null,null,407,34.2,4.7,4.4,Cash,5/5/2024 11:48:00 AM,11,Sunday,Weekend,May,Invalid,4.7,4.4,Invalid,Valid,Peak
3/15/2024,5:14:49 AM,"""CNR9244093""",Completed,"""CID2684363""",Go Sedan,RK Puram,Delhi Gate,7.6,19.8,null,null,null,null,null,null,752,3.59,3.1,4.2,Uber Wallet,3/15/2024 5:14:00 AM,5,Friday,Weekday,March,Invalid,3.1,4.2,Invalid,Valid,Non-Peak
11/28/2024,7:13:11 PM,"""CNR4505512""",Completed,"""CID9972042""",Go Sedan,Azadpur,Karol Bagh,9.7,41.9,null,null,null,null,null,null,354,30.56,4.5,4.6,UPI,11/28/2024 7:13:00 PM,19,Thursday,Weekday,November,Invalid,4.5,4.6,Invalid,Valid,Peak
7/9/2024,5:50:12 PM,"""CNR2952471""",Completed,"""CID7453414""",Go Sedan,Sikanderpur,Ashok Park Main,14.3,24.4,null,null,null,null,null,null,164,13.69,3.6,4.9,UPI,7/9/2024 5:50:00 PM,17,Tuesday,Weekday,July,Invalid,3.6,4.9,Invalid,Valid,Peak
1/26/2024,8:33:15 AM,"""CNR6598077""",Completed,"""CID6258739""",Bike,Kherki Daula Toll,Mansarovar Park,11.5,16.6,null,null,null,null,null,null,392,45.56,4.1,4.6,UPI,1/26/2024 8:33:00 AM,8,Friday,Weekday,January,Invalid,4.1,4.6,Invalid,Valid,Peak
8/31/2024,9:13:21 AM,"""CNR9384775""",Cancelled by Driver,"""CID3283799""",Go Mini,Gurgaon Sector 29,Mayur Vihar,7.9,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,8/31/2024 9:13:00 AM,9,Saturday,Weekend,August,Valid,0,0,Valid,Valid,Peak
1/7/2024,1:40:36 PM,"""CNR8339893""",Completed,"""CID4931264""",Bike,MG Road,Vatika Chowk,9.3,28.7,null,null,null,null,null,null,389,42.16,4.5,4.3,Credit Card,1/7/2024 1:40:00 PM,13,Sunday,Weekend,January,Invalid,4.5,4.3,Invalid,Valid,Non-Peak
6/20/2024,7:24:53 PM,"""CNR8642454""",Completed,"""CID5873082""",Auto,Subhash Nagar,Shivaji Park,5.4,33.1,null,null,null,null,null,null,474,38.28,4.6,3.5,UPI,6/20/2024 7:24:00 PM,19,Thursday,Weekday,June,Invalid,4.6,3.5,Invalid,Valid,Peak
1/27/2024,3:47:38 PM,"""CNR4994271""",Cancelled by Driver,"""CID7526547""",Auto,Vasant Kunj,Central Secretariat,11.9,null,null,null,1,More than permitted people in there,null,null,0,0,null,null,null,1/27/2024 3:47:00 PM,15,Saturday,Weekend,January,Valid,0,0,Valid,Valid,Non-Peak
12/30/2024,10:07:55 AM,"""CNR1394951""",Completed,"""CID3357025""",Bike,New Delhi Railway Station,IMT Manesar,7.8,43.2,null,null,null,null,null,null,199,31.51,4.7,5,UPI,12/30/2024 10:07:00 AM,10,Monday,Weekday,December,Invalid,4.7,5,Invalid,Valid,Peak
7/5/2024,4:39:18 PM,"""CNR1407529""",No Driver Found,"""CID6340251""",Auto,Kashmere Gate,Panipat,null,null,null,null,null,null,null,null,0,0,null,null,null,7/5/2024 4:39:00 PM,16,Friday,Weekday,July,Invalid,0,0,Invalid,Valid,Non-Peak
11/16/2024,1:13:00 AM,"""CNR4753901""",Completed,"""CID5097394""",Auto,Delhi Gate,Preet Vihar,14.9,16.9,null,null,null,null,null,null,1428,42.45,4.4,4.2,Uber Wallet,11/16/2024 1:13:00 AM,1,Saturday,Weekend,November,Invalid,4.4,4.2,Invalid,Valid,Non-Peak
10/28/2024,7:32:23 PM,"""CNR9691213""",Completed,"""CID3621515""",eBike,Patel Chowk,Jor Bagh,8.8,26.8,null,null,null,null,null,null,85,16.06,3.9,4.6,Cash,10/28/2024 7:32:00 PM,19,Monday,Weekday,October,Invalid,3.9,4.6,Invalid,Valid,Peak
9/9/2024,7:04:20 AM,"""CNR8384151""",No Driver Found,"""CID1220681""",Go Sedan,Old Gurgaon,Ghitorni Village,null,null,null,null,null,null,null,null,0,0,null,null,null,9/9/2024 7:04:00 AM,7,Monday,Weekday,September,Invalid,0,0,Invalid,Valid,Non-Peak
2/11/2024,2:59:55 PM,"""CNR3021480""",Completed,"""CID4650265""",Bike,Sarojini Nagar,Rajiv Nagar,9.5,22.5,null,null,null,null,null,null,550,38.24,4.5,4.5,UPI,2/11/2024 2:59:00 PM,14,Sunday,Weekend,February,Invalid,4.5,4.5,Invalid,Valid,Non-Peak
3/1/2024,3:54:57 PM,"""CNR5099092""",Completed,"""CID6408750""",Auto,Ashok Park Main,Noida Extension,12.2,20.5,null,null,null,null,null,null,988,22.13,4.2,4.6,UPI,3/1/2024 3:54:00 PM,15,Friday,Weekday,March,Invalid,4.2,4.6,Invalid,Valid,Non-Peak
4/17/2024,6:01:19 PM,"""CNR9417908""",No Driver Found,"""CID1765887""",Go Sedan,Narsinghpur,Indirapuram,null,null,null,null,null,null,null,null,0,0,null,null,null,4/17/2024 6:01:00 PM,18,Wednesday,Weekday,April,Invalid,0,0,Invalid,Valid,Peak
5/23/2024,12:07:41 PM,"""CNR5725380""",Completed,"""CID7776460""",Go Mini,Mansarovar Park,Faridabad Sector 15,3.3,32.1,null,null,null,null,null,null,112,20.08,3.3,4.9,Cash,5/23/2024 12:07:00 PM,12,Thursday,Weekday,May,Invalid,3.3,4.9,Invalid,Valid,Non-Peak
10/6/2024,7:21:11 PM,"""CNR9210257""",Cancelled by Driver,"""CID8880509""",Bike,Rithala,Faridabad Sector 15,4.7,null,null,null,1,The customer was coughing/sick,null,null,0,0,null,null,null,10/6/2024 7:21:00 PM,19,Sunday,Weekend,October,Valid,0,0,Valid,Valid,Peak
2/28/2024,10:19:35 PM,"""CNR9628662""",Completed,"""CID5384137""",Bike,Peeragarhi,Laxmi Nagar,13.5,29.7,null,null,null,null,null,null,81,45.98,3.5,3.8,UPI,2/28/2024 10:19:00 PM,22,Wednesday,Weekday,February,Invalid,3.5,3.8,Invalid,Valid,Non-Peak
7/17/2024,6:22:12 PM,"""CNR4861079""",Completed,"""CID8412868""",Go Mini,Manesar,ITO,3.7,42.8,null,null,null,null,null,null,262,10.94,4.2,4.2,UPI,7/17/2024 6:22:00 PM,18,Wednesday,Weekday,July,Invalid,4.2,4.2,Invalid,Valid,Peak
8/29/2024,8:28:56 PM,"""CNR6840765""",Completed,"""CID6985236""",Auto,Moti Nagar,Punjabi Bagh,10.4,31,null,null,null,null,null,null,259,49.84,3.8,4.3,Uber Wallet,8/29/2024 8:28:00 PM,20,Thursday,Weekday,August,Invalid,3.8,4.3,Invalid,Valid,Peak
6/2/2024,2:13:53 PM,"""CNR7149289""",Completed,"""CID2607906""",Premier Sedan,New Delhi Railway Station,Rohini West,8.8,33.1,null,null,null,null,null,null,1350,24.97,4.7,3.1,Cash,6/2/2024 2:13:00 PM,14,Sunday,Weekend,June,Invalid,4.7,3.1,Invalid,Valid,Non-Peak
12/16/2024,9:22:34 PM,"""CNR5646656""",Completed,"""CID7110646""",Premier Sedan,Pitampura,Kashmere Gate,14.3,23.9,null,null,null,null,null,null,302,32.94,4.6,4.7,Cash,12/16/2024 9:22:00 PM,21,Monday,Weekday,December,Invalid,4.6,4.7,Invalid,Valid,Peak
7/23/2024,6:55:05 AM,"""CNR9029118""",Completed,"""CID1178335""",Go Sedan,New Delhi Railway Station,Arjangarh,6.2,23.1,null,null,null,null,null,null,414,22.9,4.8,4.8,UPI,7/23/2024 6:55:00 AM,6,Tuesday,Weekday,July,Invalid,4.8,4.8,Invalid,Valid,Non-Peak
5/13/2024,6:48:35 PM,"""CNR1382273""",Completed,"""CID4784516""",Go Sedan,Tughlakabad,Chandni Chowk,2.9,25.1,null,null,null,null,null,null,135,29.53,4.2,4.3,Cash,5/13/2024 6:48:00 PM,18,Monday,Weekday,May,Invalid,4.2,4.3,Invalid,Valid,Peak
11/18/2024,4:29:44 AM,"""CNR6853176""",Completed,"""CID9879542""",Auto,Ghitorni,Ashok Park Main,12.3,21.4,null,null,null,null,null,null,212,32.84,4.1,4.7,Credit Card,11/18/2024 4:29:00 AM,4,Monday,Weekday,November,Invalid,4.1,4.7,Invalid,Valid,Non-Peak
9/21/2024,6:00:16 AM,"""CNR4173313""",Completed,"""CID3059204""",Auto,Kalkaji,Model Town,13.2,32.6,null,null,null,null,null,null,865,3.77,4.1,4.4,UPI,9/21/2024 6:00:00 AM,6,Saturday,Weekend,September,Invalid,4.1,4.4,Invalid,Valid,Non-Peak
5/7/2024,10:34:50 PM,"""CNR6569520""",Completed,"""CID8847335""",Premier Sedan,Huda City Centre,Shahdara,2.6,36.9,null,null,null,null,null,null,255,24.12,4.2,4.4,UPI,5/7/2024 10:34:00 PM,22,Tuesday,Weekday,May,Invalid,4.2,4.4,Invalid,Valid,Non-Peak
4/16/2024,11:16:28 AM,"""CNR4180467""",Completed,"""CID9145538""",Go Mini,IMT Manesar,Kashmere Gate ISBT,5.6,32.6,null,null,null,null,null,null,273,38.01,4.1,4.2,Credit Card,4/16/2024 11:16:00 AM,11,Tuesday,Weekday,April,Invalid,4.1,4.2,Invalid,Valid,Peak
11/10/2024,5:33:35 PM,"""CNR2790295""",Incomplete,"""CID1412150""",Auto,Bhikaji Cama Place,RK Puram,4.6,17.2,null,null,null,null,1,Vehicle Breakdown,545,1.67,null,null,UPI,11/10/2024 5:33:00 PM,17,Sunday,Weekend,November,Valid,0,0,Valid,Valid,Peak
11/19/2024,7:28:25 AM,"""CNR7051731""",Completed,"""CID4562056""",Premier Sedan,Jor Bagh,India Gate,4.6,27.3,null,null,null,null,null,null,477,14.39,4.3,3.6,Credit Card,11/19/2024 7:28:00 AM,7,Tuesday,Weekday,November,Invalid,4.3,3.6,Invalid,Valid,Non-Peak
